,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
0,Aaron Rodgers,19.602871612715724,30.678814692981188,211.08698140264104,1.122309844023461,0.7391236597370308,2.4464250483158247,1.4173043482079695,9.38925437270536,0.0,0.0,0.0,0.0,0.0,0.2969571594444019,8,PIT
1,Alvin Kamara,0.0,0.0,0.0,0.0,0.0,0.0,14.095420571105807,52.00867399484281,0.0,5.327181597889992,4.40627449767455,39.52653693048027,0.3682130510170229,0.0,6,NO
2,Anthony Richardson,11.838632163415838,23.497717416580656,153.31422953120344,0.756402044737819,1.2589906044868369,1.116258766221845,8.595364662589702,56.580465655176916,0.970614033298384,0.28557790769306085,0.28557790769306085,-0.28557790769306085,0.0,0.23508773361292765,5,IND
3,Baker Mayfield,25.16511698432081,33.23986869465278,305.1837697450942,3.189289442887405,0.76470893638532,2.564739594196859,2.1538019533870205,18.162195252235012,0.054547419972107936,0.0,0.0,0.0,0.0,0.6836368395119065,8,TB
4,Bijan Robinson,0.0,0.0,0.0,0.0,0.0,0.0,20.167536012712308,96.25492586523042,1.3685743816440021,3.5338264920192346,2.685075130760234,12.937922310095443,0.0,0.32995118956164043,8,ATL
5,Bo Nix,24.099837251372,34.626770934068,227.58862098763456,2.4796875684074227,1.0532339679193723,1.6005972166374793,5.160203444241405,22.34823013488894,0.0,0.020186140427672618,0.020186140427672618,0.040372280855345236,0.020186140427672618,0.6241126830165715,8,DEN
6,Breece Hall,0.0,0.0,0.0,0.0,0.0,0.0,11.40799263530077,47.709398508301724,0.22608081251386314,2.903413054238266,2.510744277155613,19.769693056163,0.04377227891668295,0.20011077959441118,7,NYJ
7,Brian Robinson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,13.5702467653404,52.646033111926826,0.13172785078828889,2.306445679921968,1.9868109767256212,13.266057494995065,0.0,0.515498271423832,6,SF
8,Bryce Young,17.738947115229657,29.880430724758778,202.0041720776077,1.5517380493400579,0.44809178815448975,3.6022790007482572,3.5670873077526775,26.56766738566464,0.4641415202124804,0.0,0.0,0.0,0.0,1.0217117652858563,8,CAR
9,Caleb Williams,20.108372986923737,32.769416060317546,207.4296713904285,1.1355557713225313,0.31261514885931535,4.666010481216908,4.987762708133265,30.073638139543345,0.0,0.0,0.0,0.0,0.0,1.0106847762621665,9,CHI
