team,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,targets,rec,rec_yd,rec_td,off_fum,def_pass_cmp,def_pass_att,def_pass_yd,def_pass_td,def_int,def_sacks,def_rush_att,def_rush_yd,def_rush_td,def_targets,def_rec,def_rec_yd,def_rec_td,def_fum,opps,games,next_op,next_game_location,next_game_week,ratio_pass_cmp,ratio_pass_att,ratio_pass_yd,ratio_pass_td,ratio_pass_int,ratio_sacks,ratio_rush_att,ratio_rush_yd,ratio_rush_td,ratio_targets,ratio_rec,ratio_rec_yd,ratio_rec_td,ratio_off_fum,ratio_def_pass_cmp,ratio_def_pass_att,ratio_def_pass_yd,ratio_def_pass_td,ratio_def_int,ratio_def_sacks,ratio_def_rush_att,ratio_def_rush_yd,ratio_def_rush_td,ratio_def_targets,ratio_def_rec,ratio_def_rec_yd,ratio_def_rec_td,ratio_def_fum,schedstr_ratio_pass_cmp,schedstr_ratio_pass_att,schedstr_ratio_pass_yd,schedstr_ratio_pass_td,schedstr_ratio_pass_int,schedstr_ratio_sacks,schedstr_ratio_rush_att,schedstr_ratio_rush_yd,schedstr_ratio_rush_td,schedstr_ratio_targets,schedstr_ratio_rec,schedstr_ratio_rec_yd,schedstr_ratio_rec_td,schedstr_ratio_off_fum,schedstr_ratio_def_pass_cmp,schedstr_ratio_def_pass_att,schedstr_ratio_def_pass_yd,schedstr_ratio_def_pass_td,schedstr_ratio_def_int,schedstr_ratio_def_sacks,schedstr_ratio_def_rush_att,schedstr_ratio_def_rush_yd,schedstr_ratio_def_rush_td,schedstr_ratio_def_targets,schedstr_ratio_def_rec,schedstr_ratio_def_rec_yd,schedstr_ratio_def_rec_td,schedstr_ratio_def_fum
ARI,0.6970802919708029,34.25,7.193430656934306,0.021897810218978103,0.029197080291970802,2.375,0.53125,48.470588235294116,0.7058823529411765,0.0,0.0,0.0,0.0,0.014375561545372867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Chicago Bears', 'New York Jets', 'Arizona Cardinals', 'Arizona Cardinals', 'Arizona Cardinals', 'New England Patriots', 'Arizona Cardinals', 'Arizona Cardinals']",8,CAR,HOME,2.0,0.05750172931787444,1.8485414970015543,1.002757307001034,0.4672570657626181,1.365766107371947,1.7604219623792576,0.06044186500195084,10.58448646562655,19.328808446455508,0.0,0.0,0.0,0.0,1.076248572914767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546982614993261,0.0,0.9639205081823401,0.7758360925494447,0.9978119931134093,0.0,0.0,1.2135521902121353,1.302241578695386,0.4075291942861521,0.43671389529513416,0.45358891459968953,0.6718058109045156,0.7993491755938853
ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.5,37.0,0.4,320000.0,8.75e-05,1840000.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Dallas Cowboys', 'Atlanta Falcons', 'Atlanta Falcons', 'Atlanta Falcons', 'Atlanta Falcons', 'Las Vegas Raiders', 'New York Giants', 'Atlanta Falcons']",8,MIN,AWAY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28443230589153334,8.079662605435802,10.952991452991455,4239568.415890142,0.0014145571514063437,3792161.739462141,0.0,3.743327067669174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05748002920497779,0.0,1.1243995241777407,1.6664211074238109,0.5621165250687864,0.0,0.0,0.994243172273234,1.0157543804274558,3.3219740872847057,3.4374859655916694,3.0406943439540988,1.1180260433692928,0.6196274254389239
Arizona Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6604068857589984,0.0,6.737089201877934,0.03129890453834116,0.026604068857589983,0.0,0.0,6.418181818181818,0.05454545454545454,0.010954616588419406,0.010954616588419406,0.09233176838810642,0.0,0.00801068090787717,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05447656234436321,0.0,0.9391437475787093,0.6678582995250776,1.244471543063092,0.0,0.0,1.4015336116554489,1.4935897435897438,0.14513389530140355,0.17709635698357976,0.1902918475099223,0.0,0.5997319734583455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Falcons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7485380116959064,0.0,8.900584795321638,0.09941520467836257,0.005847953216374269,0.0,0.0,4.295373665480427,0.042704626334519574,0.32748538011695905,0.2807017543859649,1.9239766081871346,0.0,0.004424778761061947,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06174644532122385,0.0,1.2407329500684698,2.1213288619125485,0.2735525682894103,0.0,0.0,0.9379775670636735,1.1693585181129669,4.338739606905117,4.5379277037596975,3.965233957167061,0.0,0.33126788209461705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,0.0,0.0,0.0,0.0,0.0,0.0,2.5,41.85,0.25,90000.0,0.0001,1040000.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Denver Broncos', 'Cincinnati Bengals', 'Baltimore Ravens', 'Los Angeles Chargers', 'Baltimore Ravens', 'New York Giants', 'Pittsburgh Steelers', 'Houston Texans']",8,CLE,HOME,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28443230589153334,9.13875351452671,6.8456196581196584,1192378.6169691025,0.0016166367444643928,2143395.765782949,0.0,7.486654135338348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053627921548116755,0.0,0.972535156474083,0.8219635318125685,0.9328019794761224,0.0,0.0,1.0499202365626452,1.1012559904466026,1.5280019248174397,1.4635693675470796,1.5183431101819076,0.21309794269847282,1.098338014833668
BUF,0.6307692307692307,16.25,7.5576923076923075,0.05384615384615385,0.019230769230769232,0.25,1.2109375,44.18064516129032,0.8774193548387097,0.08461538461538462,106.36363636363636,0.46153846153846156,0.007692307692307693,0.0035794183445190158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Miami Dolphins', 'Indianapolis Colts', 'Kansas City Chiefs', 'San Francisco 49ers', 'Buffalo Bills', 'Detroit Lions', 'New England Patriots', 'New York Jets']",8,NYJ,AWAY,2.0,0.05203177020998803,0.8770452358036571,1.0535350303680808,1.1489731437598738,0.8995670995670997,0.18530757498729028,0.13777189816621147,9.647694772802854,24.025916735594155,1.1210397253555666,1719.513628203036,0.9512111386610722,3.6456140350877204,0.2679786715109923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567578739263043,0.0,1.0850248043483095,1.2017176212953196,0.838120645049088,0.0,0.0,0.9998747476442711,2.1275631453795287,1.3119722322309955,1.3456185732808015,1.4004336757034155,2.170328789920505,0.6903571936508799
Baltimore Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263736263736264,0.0,5.802197802197802,0.01098901098901099,0.02197802197802198,0.0,0.0,4.153846153846154,0.038461538461538464,0.10989010989010989,0.08791208791208792,0.7472527472527473,0.0,0.020512820512820513,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05166917947681739,0.0,0.8088207866729866,0.2344843150530355,1.0280766852195422,0.0,0.0,0.907072309134165,1.0531722550953324,1.4558957472150214,1.4212191160126528,1.540056129260783,0.0,1.5357239251976094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Bills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010309278350515,0.0,10.123711340206185,0.07216494845360824,0.0,0.0,0.0,6.375,0.1875,0.020618556701030927,0.020618556701030927,0.09278350515463918,0.0,0.0,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057827614867525044,0.0,1.411235612673216,1.5398609143173565,0.0,0.0,0.0,1.3921040299906282,5.1342147435897445,0.27316806803415866,0.3333271638070912,0.19122285777207118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAR,0.5967741935483871,31.0,6.568548387096774,0.04032258064516129,0.016129032258064516,2.5,0.453125,53.241379310344826,0.8275862068965517,0.0,0.0,0.0,0.0,0.01987083954297069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['New Orleans Saints', 'New York Giants', 'Carolina Panthers', 'Carolina Panthers', 'Carolina Panthers', 'Carolina Panthers', 'Arizona Cardinals', 'Carolina Panthers']",8,ARI,AWAY,2.0,0.0492275402655473,1.6731324498408229,0.9156493202866638,0.86040615604138,0.7544756318949868,1.8530757498729027,0.05155335544284042,11.626280580422065,22.66136162687887,0.0,0.0,0.0,0.0,1.4876610303702629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05187080911624267,0.0,0.9786282528846466,1.0116469247031628,0.9542368591151912,0.0,0.0,1.188651958656424,1.1193000173842242,0.36559433030051885,0.3387120164005018,0.3213521559737492,0.18987573099415203,1.5397324464616806
CHI,0.6129032258064516,17.22222222222222,6.274193548387097,0.03225806451612903,0.0032258064516129032,2.4444444444444446,1.0370370370370372,37.660714285714285,0.05357142857142857,0.08709677419354839,132.03703703703704,0.6225806451612903,0.0,0.018255578093306288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Chicago Bears', 'Chicago Bears', 'Chicago Bears', 'Chicago Bears', 'Chicago Bears', 'Chicago Bears', 'Chicago Bears', 'Chicago Bears', 'Chicago Bears']",9,DET,AWAY,2.0,0.050558014326778304,0.929518027689346,0.8746165392056776,0.688324924833104,0.15089512637899735,1.8118962887646162,0.11798673429574719,8.223942294818583,1.4669184981684982,1.1539147906152605,2134.5592570428003,1.2831122295164676,0.0,1.3667319922524368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05208450534360353,0.0,1.0073141428653452,0.7715331186607433,0.3786628913450283,0.0,0.0,0.9253844853811055,0.38476550771632745,0.9795279158407809,1.0033093665051547,1.1789610982865237,0.0,0.8850126794637132
