team,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,targets,rec,rec_yd,rec_td,off_fum,def_pass_cmp,def_pass_att,def_pass_yd,def_pass_td,def_int,def_sacks,def_rush_att,def_rush_yd,def_rush_td,def_targets,def_rec,def_rec_yd,def_rec_td,def_fum,opps,games,next_op,next_game_location,next_game_week,ratio_pass_cmp,ratio_pass_att,ratio_pass_yd,ratio_pass_td,ratio_pass_int,ratio_sacks,ratio_rush_att,ratio_rush_yd,ratio_rush_td,ratio_targets,ratio_rec,ratio_rec_yd,ratio_rec_td,ratio_off_fum,ratio_def_pass_cmp,ratio_def_pass_att,ratio_def_pass_yd,ratio_def_pass_td,ratio_def_int,ratio_def_sacks,ratio_def_rush_att,ratio_def_rush_yd,ratio_def_rush_td,ratio_def_targets,ratio_def_rec,ratio_def_rec_yd,ratio_def_rec_td,ratio_def_fum,schedstr_ratio_pass_cmp,schedstr_ratio_pass_att,schedstr_ratio_pass_yd,schedstr_ratio_pass_td,schedstr_ratio_pass_int,schedstr_ratio_sacks,schedstr_ratio_rush_att,schedstr_ratio_rush_yd,schedstr_ratio_rush_td,schedstr_ratio_targets,schedstr_ratio_rec,schedstr_ratio_rec_yd,schedstr_ratio_rec_td,schedstr_ratio_off_fum,schedstr_ratio_def_pass_cmp,schedstr_ratio_def_pass_att,schedstr_ratio_def_pass_yd,schedstr_ratio_def_pass_td,schedstr_ratio_def_int,schedstr_ratio_def_sacks,schedstr_ratio_def_rush_att,schedstr_ratio_def_rush_yd,schedstr_ratio_def_rush_td,schedstr_ratio_def_targets,schedstr_ratio_def_rec,schedstr_ratio_def_rec_yd,schedstr_ratio_def_rec_td,schedstr_ratio_def_fum
ATL,0.6842105263157895,2.111111111111111,5.315789473684211,0.0,0.0,0.05555555555555555,1.6666666666666667,45.7,0.4,2.3421052631578947,14.51685393258427,21.0,0.10526315789473684,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Tampa Bay Buccaneers', 'Minnesota Vikings', 'Carolina Panthers', 'Washington Commanders', 'Buffalo Bills', 'San Francisco 49ers', 'Miami Dolphins', 'New York Giants', 'Washington Commanders']",9,IND,AWAY,10.0,0.05721621125985695,0.11598164155477354,0.7536271971463739,0.0,0.0,0.046918767507002794,0.20139776057713987,9.867753293957295,10.236153846153849,31.648697574962338,247.75148557015103,43.121158972919886,40.0123034859877,5.917936172578673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05675251976945214,0.0,1.0429485235416216,1.0323808828970713,0.8045881311534893,0.0,0.0,1.1134041906156036,1.0929803160686329,1.9663210235386852,1.9112819718719538,2.1777466983221894,1.7613441724154808,1.1168908208221788
Arizona Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6337543053960965,0.0,6.614236509758899,0.040183696900114814,0.012629161882893227,0.0,0.0,4.880319148936169,0.07180851063829786,0.08266360505166476,0.0711825487944891,0.4052812858783008,0.0,0.01202886928628709,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052996875712565554,0.0,0.9377099200014204,0.7707317330075101,0.622294510354212,0.0,0.0,1.053780861213955,1.8376074058919798,1.1170272651233502,1.214834997472829,0.8321999408146477,0.0,0.9681306970377301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Falcons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056511056511057,0.0,5.853808353808355,0.06265356265356266,0.02825552825552826,0.0,0.0,5.181564245810057,0.02793296089385475,0.05651105651105652,0.04668304668304669,0.32800982800982803,0.0036855036855036856,0.010238907849829353,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05064678235409943,0.0,0.8299029154845522,1.201708470057094,1.39227450591087,0.0,0.0,1.1188270821541253,0.7148152127202406,0.763629784405408,0.7967149232455356,0.6735316161091384,1.4009221736494464,0.824067562597986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,0.6296296296296297,3.0,5.611111111111111,0.0,0.07407407407407407,0.05555555555555555,1.6419753086419755,47.84210526315789,0.4398496240601504,0.37037037037037035,20.25,2.8518518518518516,0.0,0.07180851063829786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Buffalo Bills', 'Cleveland Browns', 'Detroit Lions', 'Kansas City Chiefs', 'Houston Texans', 'Los Angeles Rams', 'Chicago Bears', 'Pittsburgh Steelers', 'Houston Texans']",9,MIN,AWAY,10.0,0.052651955090979474,0.16481601694625714,0.7954953747656168,0.0,3.649956353660058,0.046918767507002794,0.19841409005007113,10.33028647265597,11.255921052631582,5.0047877979549265,345.5960641399417,5.8559598605199845,0.0,5.779431283433214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05490130135091706,0.0,0.9973333769125782,0.8582548217864853,1.3125146286625173,0.0,0.0,1.0080982191206702,1.0747263857403309,1.838453508662849,1.7705280314044927,1.5569399333232672,0.11748319675997007,1.1380720856797835
BUF,0.6561264822134387,14.055555555555555,7.4940711462450595,0.05928853754940711,0.019762845849802372,0.8333333333333334,1.308641975308642,51.5377358490566,0.6367924528301886,0.06719367588932806,111.61764705882352,0.45454545454545453,0.003952569169960474,0.021695460024106068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Baltimore Ravens', 'New York Jets', 'Miami Dolphins', 'New Orleans Saints', 'New England Patriots', 'Atlanta Falcons', 'Carolina Panthers', 'New England Patriots', 'New York Jets']",9,MIA,AWAY,10.0,0.05486771976697744,0.7721935608778343,1.0624453547529047,1.1371665829184776,0.9738025844745215,0.703781512605042,0.15813453793464316,11.128263953777445,16.295763788098697,0.9079832408147476,1904.9194820785456,0.9333584193272703,1.5024382731892614,1.7461359281405295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056044613195624135,0.0,0.998190676222879,1.15878781730389,0.6973130791562966,0.0,0.0,1.0347335910064304,0.9720130080906936,0.882590042622962,0.9549557173200368,0.9253993985297453,0.9713543469387569,1.0539530451106467
Baltimore Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445595854922279,0.0,6.518134715025906,0.042487046632124346,0.015544041450777202,0.0,0.0,4.1753846153846155,0.07076923076923075,0.04559585492227979,0.043523316062176166,0.5098445595854922,0.0,0.015503875968992246,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05390045314220721,0.0,0.9240854289330851,0.8149104638765711,0.765923483540064,0.0,0.0,0.9015681683151018,1.8110118343195258,0.6161334615513423,0.7427894681188538,1.0469089669221112,0.0,1.2478128984041852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Bills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829268292682927,0.0,6.475609756097561,0.024390243902439025,0.036585365853658534,0.0,0.0,6.854166666666667,0.05555555555555555,0.43902439024390244,0.34146341463414637,2.8048780487804876,0.0,0.017699115044247787,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057108863771564544,0.0,0.9180566037200877,0.46780999264776396,1.8027223454052725,0.0,0.0,1.4799830569438137,1.4216880341880338,5.93250456050267,5.827575908412146,5.759504392434131,0.0,1.424494370744601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAR,0.608433734939759,16.6,6.054216867469879,0.0572289156626506,0.015060240963855422,1.35,0.73,60.273972602739725,0.3424657534246575,0.05120481927710843,126.94117647058825,0.3644578313253012,0.0030120481927710845,0.025966532025389497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Jacksonville Jaguars', 'Arizona Cardinals', 'Atlanta Falcons', 'New England Patriots', 'Miami Dolphins', 'Dallas Cowboys', 'New York Jets', 'Buffalo Bills', 'Arizona Cardinals', 'Tampa Bay Buccaneers']",10,NOR,HOME,10.0,0.05087947609252339,0.9119819604359563,0.8583151216455929,1.0976626032307475,0.7420844996146203,1.140126050420168,0.08821221913278725,13.014632203294893,8.763830347734459,0.6919269877293106,2166.438072371806,0.7483735277859016,1.1449303708339855,2.089888596432861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05465878203380522,0.0,0.9830933270373199,1.0497744383750685,0.9286706625485722,0.0,0.0,1.0456841550955462,1.0631378847487487,1.5455757223565605,1.5903766680603426,1.6155107106250841,0.7173917819151587,1.102099834759246
CHI,0.6185567010309279,16.166666666666668,7.189003436426117,0.037800687285223365,0.01718213058419244,1.1666666666666667,1.0308641975308643,39.772455089820355,0.32335329341317365,0.10996563573883161,113.671875,0.8694158075601375,0.003436426116838488,0.025843503230437905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Minnesota Vikings', 'Detroit Lions', 'Dallas Cowboys', 'Las Vegas Raiders', 'Washington Commanders', 'New Orleans Saints', 'Baltimore Ravens', 'Detroit Lions', 'Seattle Seahawks']",9,NYG,HOME,10.0,0.051725995905025315,0.888175202432608,1.0191954622902955,0.7250251088802115,0.8466393603850652,0.9852941176470588,0.12456824450511986,8.587850650357623,8.274735145094429,1.4859576142381636,1939.9779063411079,1.7852484405414386,1.3062435845941003,2.079986755272447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054582169795959215,0.0,1.0224574410672367,1.036625451831487,1.1495122695374438,0.0,0.0,0.9396255937331947,0.8950888790601927,1.1021336095007588,1.1452372772712605,1.1358071535628278,0.7143404906803497,1.4910822554644658
CIN,0.644,12.5,6.164,0.052,0.032,0.65,0.9650000000000001,36.58031088082902,0.25906735751295334,0.18,105.55555555555556,0.8,0.004,0.011139992573338284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Cleveland Browns', 'Jacksonville Jaguars', 'Minnesota Vikings', 'Denver Broncos', 'Detroit Lions', 'Green Bay Packers', 'Pittsburgh Steelers', 'New York Jets', 'Cleveland Browns', 'Denver Broncos']",10,PIT,AWAY,11.0,0.05385365853658536,0.6867334039427381,0.8738792358514329,0.9973709043250328,1.5767811447811453,0.5489495798319327,0.11660930337416399,7.898588253572918,6.629633320047828,2.432326869806094,1801.4609653385164,1.6427108180159957,1.5204675324675327,0.8965904041634232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05402282051484077,0.0,1.037786218785468,1.1160935415868019,1.3452759237724679,0.0,0.0,0.8422161952856303,0.5983203046810323,1.311226265550716,1.2743389082665992,1.086086011796845,0.4689690470735875,0.8951854858656716
