team,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,targets,rec,rec_yd,rec_td,off_fum,def_pass_cmp,def_pass_att,def_pass_yd,def_pass_td,def_int,def_sacks,def_rush_att,def_rush_yd,def_rush_td,def_targets,def_rec,def_rec_yd,def_rec_td,def_fum,opps,games,next_op,next_game_location,next_game_week,ratio_pass_cmp,ratio_pass_att,ratio_pass_yd,ratio_pass_td,ratio_pass_int,ratio_sacks,ratio_rush_att,ratio_rush_yd,ratio_rush_td,ratio_targets,ratio_rec,ratio_rec_yd,ratio_rec_td,ratio_off_fum,ratio_def_pass_cmp,ratio_def_pass_att,ratio_def_pass_yd,ratio_def_pass_td,ratio_def_int,ratio_def_sacks,ratio_def_rush_att,ratio_def_rush_yd,ratio_def_rush_td,ratio_def_targets,ratio_def_rec,ratio_def_rec_yd,ratio_def_rec_td,ratio_def_fum,schedstr_ratio_pass_cmp,schedstr_ratio_pass_att,schedstr_ratio_pass_yd,schedstr_ratio_pass_td,schedstr_ratio_pass_int,schedstr_ratio_sacks,schedstr_ratio_rush_att,schedstr_ratio_rush_yd,schedstr_ratio_rush_td,schedstr_ratio_targets,schedstr_ratio_rec,schedstr_ratio_rec_yd,schedstr_ratio_rec_td,schedstr_ratio_off_fum,schedstr_ratio_def_pass_cmp,schedstr_ratio_def_pass_att,schedstr_ratio_def_pass_yd,schedstr_ratio_def_pass_td,schedstr_ratio_def_int,schedstr_ratio_def_sacks,schedstr_ratio_def_rush_att,schedstr_ratio_def_rush_yd,schedstr_ratio_def_rush_td,schedstr_ratio_def_targets,schedstr_ratio_def_rec,schedstr_ratio_def_rec_yd,schedstr_ratio_def_rec_td,schedstr_ratio_def_fum
ATL,0.63,5.555555555555555,7.3,0.01,0.07,0.2777777777777778,1.6481481481481481,42.0,0.4044943820224719,0.64,39.0625,5.87,0.02,0.04627249357326479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Tampa Bay Buccaneers', 'Minnesota Vikings', 'Carolina Panthers', 'Washington Commanders', 'Los Angeles Chargers', 'Minnesota Vikings', 'Las Vegas Raiders', 'New York Giants', 'Washington Commanders']",9,SFO,AWAY,7.0,0.05234440470107308,0.30143263925965474,1.0404367842331546,0.1993878908848969,3.185664388762339,0.22719651240778,0.19214805254813858,9.257882509127116,11.305577447028892,8.445407309555263,638.2906215921485,11.767880389336721,7.586835443037975,3.798236551906398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054538039940106905,0.0,1.0050753707172715,0.9250239057253032,1.0159881087395373,0.0,0.0,1.020515148653107,0.8401646990290011,1.4840157072065283,1.3515936039134187,1.5648634195635296,0.5447626701050701,1.3768275292638275
Arizona Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463917525773195,0.0,6.904123711340205,0.0422680412371134,0.008247422680412371,0.0,0.0,5.026470588235294,0.061764705882352944,0.08041237113402061,0.07010309278350516,0.49381443298969074,0.0,0.00916030534351145,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05370633570213191,0.0,0.9840142838595445,0.8427735594103887,0.3753360104580075,0.0,0.0,1.1079636700348907,1.72631734056348,1.0611175421155128,1.1455013547088782,0.9899743069762886,0.0,0.7519155311407577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Falcons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381578947368421,0.0,6.875,0.06907894736842106,0.01644736842105263,0.0,0.0,4.52112676056338,0.028169014084507043,0.009868421052631578,0.009868421052631578,0.05592105263157895,0.0,0.005333333333333333,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302221445284135,0.0,0.9798634098086215,1.377350562033827,0.7485113695400232,0.0,0.0,0.9965728656706251,0.7873211211154704,0.13022318014322465,0.16125236756012168,0.11210771015574524,0.0,0.4377819314641745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAL,0.6571428571428571,1.9444444444444444,6.6,0.0,0.08571428571428572,0.05555555555555555,1.6358024691358024,49.17735849056604,0.3056603773584906,0.6285714285714286,15.90909090909091,5.828571428571428,0.0,0.07758620689655173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Buffalo Bills', 'Cleveland Browns', 'Detroit Lions', 'Kansas City Chiefs', 'Houston Texans', 'Philadelphia Eagles', 'New York Giants', 'Pittsburgh Steelers', 'Houston Texans']",9,CHI,HOME,8.0,0.05459960581064312,0.10550142374087916,0.9406688734162767,0.0,3.9008135372600066,0.045439302481556,0.19070874129309634,10.83995730987822,8.543176919877494,8.294596464741776,259.9583622484386,11.684826475661675,0.0,6.3685949081533995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05215452116780374,0.0,0.9489540231777656,0.8318923137176988,1.1523995587743725,0.0,0.0,1.0036206338795381,1.1430433789013954,1.1077328564285551,1.1257183948663394,1.0389302671246463,0.2873489038640616,0.9610171108166653
BUF,0.6655405405405406,14.8,8.125,0.06418918918918919,0.010135135135135136,0.45,1.125,56.08888888888889,0.8888888888888888,0.07094594594594594,133.9047619047619,0.581081081081081,0.006756756756756757,0.012558869701726845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Baltimore Ravens', 'New York Jets', 'Miami Dolphins', 'New Orleans Saints', 'New England Patriots', 'San Francisco 49ers', 'Los Angeles Rams', 'Detroit Lions', 'New England Patriots', 'New York Jets']",10,CAR,AWAY,8.0,0.05529733872861109,0.8030165509877203,1.1580203934101891,1.2798547050044056,0.46124484393277104,0.3680583501006036,0.1311572381157238,12.36343674763854,24.844355377421515,0.9361990788675069,2188.0359349846813,1.1649220883592224,2.563120082107424,1.0308836690679148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054548720819814545,0.0,1.0147801509987364,1.0849225453535047,0.6497362053923387,0.0,0.0,1.0181766758497126,1.1098792968910747,1.1872660559764021,1.208436307426789,1.2229639475029161,1.3297913737710634,1.1560658959758758
Baltimore Ravens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373493975903615,0.0,6.320481927710842,0.04939759036144578,0.014457831325301203,0.0,0.0,4.283536585365853,0.07012195121951219,0.053012048192771076,0.043373493975903614,0.4012048192771084,0.0,0.017271157167530225,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529550393705635,0.0,0.9008303961193477,0.9849281356964784,0.6579685484534951,0.0,0.0,0.9442018674015387,1.9599015103377484,0.6995442801589448,0.7087332974208722,0.8043152171854289,0.0,1.4176876018917568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo Bills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921529175050303,0.0,7.571428571428573,0.05835010060362173,0.01408450704225352,0.0,0.0,5.325,0.07222222222222222,0.15694164989939638,0.130784708249497,1.0160965794768613,0.004024144869215292,0.018669778296382732,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057508464172875785,0.0,1.0791223006723523,1.1634303492277684,0.6409787502539916,0.0,0.0,1.173767246692902,2.0186038744154975,2.070993995678164,2.137053509716972,2.0370192523505755,1.5265262460840996,1.532492175487192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAR,0.5983935742971888,24.9,6.2028112449799195,0.04216867469879518,0.020080321285140562,2.05,0.52,58.75,0.8653846153846153,0.020080321285140562,199.2,0.0963855421686747,0.0,0.021636506687647522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Jacksonville Jaguars', 'Arizona Cardinals', 'Atlanta Falcons', 'New England Patriots', 'Miami Dolphins', 'Tampa Bay Buccaneers', 'Philadelphia Eagles', 'Dallas Cowboys', 'Arizona Cardinals', 'Tampa Bay Buccaneers']",10,NYJ,AWAY,7.0,0.04971834194211697,1.3510210891617724,0.8840593130044051,0.8407923109604085,0.9138452061854099,1.6767102615694163,0.060623790062379,12.95001422407662,24.187413288114694,0.26497889399960034,3254.9757906215923,0.19322888100550845,0.0,1.7760134414729736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05396644151861574,0.0,1.010070684301594,1.0087653444836886,0.8410233068439587,0.0,0.0,1.014832421993556,1.0205485433706616,1.0163460129765765,1.0686282680545918,1.254953725476456,0.9294848347823261,1.0129902604347667
CHI,0.6116838487972509,16.166666666666668,6.74914089347079,0.054982817869415807,0.010309278350515464,1.6666666666666667,1.0370370370370372,35.67857142857142,0.1607142857142857,0.10996563573883161,109.125,0.6632302405498282,0.0,0.025834230355220665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Minnesota Vikings', 'Detroit Lions', 'Dallas Cowboys', 'Las Vegas Raiders', 'Detroit Lions', 'San Francisco 49ers', 'Minnesota Vikings', 'Detroit Lions', 'Seattle Seahawks']",9,NOR,HOME,7.0,0.05082258242944967,0.8771689802455953,0.9619252667861957,1.0962908089891237,0.4691700130725094,1.36317907444668,0.1209021454235479,7.864476723314615,4.491948182078443,1.4511009122947185,1783.1286804798258,1.3296105862659964,0.0,2.1205798617747953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537385802924589,0.0,1.0455135636665072,0.9577619065691062,1.111381764320325,0.0,0.0,0.9998767272513862,1.0200678683579922,1.4382388198546605,1.3993717978114146,1.3942266558486687,1.260702953986706,1.4763264085737413
CIN,0.6451612903225806,6.2,6.104838709677419,0.04838709677419355,0.06451612903225806,0.45,1.28,35.78125,0.2734375,0.5161290322580645,53.28125,3.153225806451613,0.03225806451612903,0.020053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Cleveland Browns', 'Jacksonville Jaguars', 'Minnesota Vikings', 'Denver Broncos', 'Detroit Lions', 'Pittsburgh Steelers', 'Dallas Cowboys', 'Tennessee Titans', 'Cleveland Browns', 'Denver Broncos']",10,PIT,HOME,7.0,0.05360410107636772,0.3363988254137747,0.8700957199121718,0.9647801171849849,2.9360962108408653,0.3680583501006036,0.14922779092277907,7.887109726897728,7.642550726452908,6.810812346415534,870.6284078516904,6.3214283016852475,12.236831359738668,1.646071767704533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05135778295043103,0.0,1.0104271764163522,0.9489606309067607,1.398352006472472,0.0,0.0,0.9365505168757823,0.8071292000888886,1.2029782241106228,1.217910889622003,1.287186873123343,1.0130883779322566,0.8318177563331384
