,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
50,Russell Wilson,15.050887891584644,24.284278309012354,168.76164623313548,0.7106115896735316,0.7272895321694665,2.1163021212663953,3.3704683849279142,20.533417275779676,0.07412381428983508,0.0,0.0,0.0,0.0,0.7406739890484277,10,NYG
51,Sam Darnold,19.27114149853118,27.487475554565737,248.5450074136889,1.6454603010251698,0.4129906640666914,1.86508176489439,1.2001100754386953,9.797202536500132,0.0,0.0,0.0,0.0,0.0,0.4664984259014624,10,SEA
52,Saquon Barkley,0.0,0.0,0.0,0.0,0.0,0.05188667000288456,20.723995070377978,73.63752534732288,0.7123712930381401,3.5666270158389235,3.1317260438022836,16.202934998523883,0.0,0.0177971278109894,10,PHI
53,Spencer Rattler,22.10347849938162,33.63858044559027,178.94851738530457,1.1533042654697776,0.4407812296183592,2.431497254332472,4.018756912390042,28.95155287056867,0.0,0.3269235610214269,0.0,0.0,0.0,0.6205564958240418,7,NO
54,Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,9.469459432810753,31.252005154411343,0.2482345461160015,0.7416334315935496,0.30537847183263805,1.1380471037036282,0.0,0.2832206230853708,6,PHI
55,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,15.897470142457264,62.53813538296482,0.28608908771717756,2.673372595513592,1.8657424758822725,12.238795633927138,0.0,0.17281896062751803,9,TEN
56,Travis Etienne,0.0,0.0,0.0,0.0,0.0,0.0,15.752070042949667,85.79645215005773,0.5314457530608361,2.4927982707480463,1.4249615055865688,9.442578435242448,0.1531814229410645,0.0,9,JAC
57,Trevor Lawrence,20.6541343453293,35.04508514840656,202.88652351887816,1.0858287151097767,0.8031380573387891,0.7295471992738991,4.172565307318611,7.61272391458537,0.0,0.0,0.0,0.0,0.0,0.18914186647841827,5,JAC
58,Tua Tagovailoa,21.03057963490013,30.317997167924702,197.70734669146646,1.8172730588043526,0.7432115107780084,1.4007300185092373,1.7998387137322722,5.25001014704562,0.0,0.0,0.0,0.0,0.0,0.7764791025392048,9,MIA
59,Tyrod Taylor,16.97161037689672,23.740577581987274,129.54919236417032,1.6573666177190405,0.48947626040137054,2.643171806167401,5.279490944689182,31.697503671071946,0.0,0.0,0.0,0.0,0.0,0.6573666177190406,3,NYJ
60,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,11.996522995741298,36.795053073533495,0.6628159402222074,1.6841928066352272,1.522488700608096,7.457145115615522,0.0,0.0,9,SEA
