,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
11,Cam Skattebo,0.0,0.0,0.0,0.0,0.0,0.0,16.373497621694767,71.02285485028068,1.2182566801646966,3.971358336988341,3.418483120662865,25.565077843171256,0.0,0.23800052360115193,6,NYG
12,Cam Ward,20.42307653076837,35.25918597020913,202.76908169197975,0.5382551841614052,0.8612218946881683,4.0667217467878425,2.199600839121846,4.289721437387162,0.0,0.0,0.0,0.0,0.0,0.8187796013151231,6,TEN
13,Chase Brown,0.0,0.0,0.0,0.0,0.0,0.0,11.157958144932126,38.080623503420384,0.06968379781387395,4.0821944244513295,3.609272383112862,17.362034300724364,0.030255117278681975,0.32199557811036233,10,CIN
14,Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,18.14918552820816,54.58655229041504,0.34000074800164565,9.5867970909536,7.4539145986121165,72.90238578524874,0.4862350697171534,0.16660036652080634,6,SF
15,Cooper Rush,11.28962031484803,17.766665169278017,104.04410807379519,0.1662892585886571,1.2373613587823755,0.39540712832489644,0.8783793977524655,-0.20692426874138434,0.0,0.0,0.0,0.0,0.0,0.40881712908111006,8,BAL
16,D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,13.733055235595652,69.29145435316225,0.28753434633900804,3.8777608655780527,2.7682892068360805,40.698846905788024,0.3938287170784935,0.09455827497054627,9,CHI
17,Dak Prescott,25.865988705175152,35.97873635321998,267.77651750833854,2.7516940537269186,0.31487469272432395,0.8827439420366724,2.814651992234383,8.216427476140447,0.16660036652080634,0.0,0.0,0.0,0.0,0.42163492759684074,6,DAL
18,Daniel Jones,21.472352839176246,29.94809208580259,234.11453265197184,1.5780012716027976,0.6732014810432584,0.8119795863550899,3.460898213976071,11.90717299578059,0.5359227790301139,0.0,0.0,0.0,0.0,0.4046008901219583,6,IND
19,David Montgomery,0.2303259204200445,0.2303259204200445,0.6909777612601334,0.2303259204200445,0.0,0.0,10.025449164360236,48.48330221721729,0.5483249440993972,1.604957103348731,1.4437289590547002,17.36111809081823,0.0,0.0,8,DET
20,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,13.758698082064702,74.58030275244934,0.8065967334112941,6.031804369828664,4.597186596453259,27.94089019089548,0.34211489913188897,0.1690702181984079,10,MIA
21,Derrick Henry,0.0,0.10722699605874514,0.0,0.0,0.0,0.0,16.932004976545564,78.545914860746,0.4679189160459857,1.588421517674584,0.9037943416726831,7.742588816253697,0.0,0.2348271213686519,9,BAL
22,Drake Maye,19.940749610049334,27.558106091896708,248.17184718579986,1.7676122115117459,0.20353506710882827,2.5472446974538885,6.088146211580665,22.99576375524396,0.24626196140977938,0.05254122806878511,0.05254122806878511,0.10508245613757022,0.0,0.5786742773699979,9,NE
23,Drew Lock,9.162921160030079,15.29778997371158,116.48651447097716,0.9478764944151076,0.351521006333092,0.5618689177532956,2.08340266553148,3.634511030140249,0.2016758498755548,0.0,0.0,0.0,0.0,0.14117309491288835,4,SEA
24,Geno Smith,19.77642599101418,28.719894628648113,202.7650222511895,1.0695583275906182,1.5376528707541848,2.654435110890308,3.3391043071602047,9.005412241527305,0.0,0.0,0.0,0.0,0.0,0.08509932747173095,10,LV
25,Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,15.364452479489238,68.65871118716123,0.5167214963340615,3.200514167231679,2.724883687409709,18.443079509682427,0.24635953211785133,0.0,10,DET
26,Jake Browning,19.73592127814735,30.82490363680744,184.7709749574538,1.5754632167442766,1.889725874682012,2.2307744254331676,2.659970822240138,13.391192496630072,0.12940227091553805,0.0,0.0,0.0,0.0,0.37726609596366784,5,CIN
27,Jalen Hurts,20.354255174361246,30.275381906111523,221.68540904541206,1.4752410700551617,0.3203561420246251,3.3748329304677043,6.998337507636332,26.13253637227449,0.6462357419536363,0.0,0.0,0.0,0.0,0.37516959594092,9,PHI
28,Jameis Winston,19.294117647058822,31.588235294117645,173.1764705882353,0.8235294117647058,2.588235294117647,4.1764705882352935,2.823529411764706,10.352941176470589,0.0,0.0,0.0,0.0,0.0,1.0,2,NYG
29,James Cook,0.0,0.0,0.0,0.0,0.0,0.0,17.209270110558833,85.23566255745983,0.5546379451665776,1.5914139421572948,1.2240364369307073,8.285103222475959,0.025424468301413424,0.0995482825912485,10,BUF
30,Jared Goff,21.66213140752102,28.680965510514287,233.52614443605856,2.40829253463869,0.21561774985799567,1.544600111201713,1.5103172484834348,2.9412206265858774,0.0,0.0,0.0,0.0,0.0,0.3397927059213517,10,DET
31,Jaxson Dart,14.990443907540302,22.64613609318092,140.921712163283,1.0421549890014785,0.5048501676823772,1.8571274025458875,8.432115682809853,44.451588474991894,0.5373048213191015,0.0,0.0,0.0,0.0,0.42912264253002064,5,NYG
32,Jayden Daniels,18.892808709208897,28.979606245071828,220.16138347320913,2.209923673398647,0.5420348504680601,2.6613985398584474,9.46274797482486,50.81844070463631,0.0,0.0,0.0,0.0,0.0,0.8697394014089762,7,WAS
33,Joe Flacco,24.721923979754273,41.05711883785911,209.09207955336967,1.1206743713697405,0.9049180967255223,1.783790108524647,0.9173611879504107,1.0839615078562617,0.0,0.0,0.0,0.0,0.0,0.3593955280163505,6,CIN
34,Jonathan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,19.854206523339688,103.72669721585667,1.4415812741975262,3.8114983109200313,3.3938613501358725,19.18069660477534,0.0750588972411216,0.01802164122759329,9,IND
35,Jordan Love,20.79621334098111,29.531088349987826,254.75722078109987,1.5694046520072804,0.5289119670364167,1.6062306616586663,4.52334955780441,20.27304509679827,0.0,0.0,0.0,0.0,0.0,0.1929760713684618,9,GB
36,Josh Allen,18.556406468987237,28.042830605495205,217.05761233331995,1.9446770558578013,1.010243158782771,2.268023335647483,7.105394296309314,43.416217418801395,0.3643353234202633,0.0,0.0,0.0,0.0,0.9394367633651319,10,BUF
37,Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,19.013846491143486,78.20394623959653,1.4835063570376315,4.243535633508308,3.703202633676615,44.54398122112515,0.0,0.20412024651391905,9,GB
38,Justin Herbert,25.021404812576225,36.072370536944355,237.83992843292316,1.6024806810394303,0.6677633549976021,2.4506621761420604,2.9287043988307095,23.105047921683443,0.0,0.0,0.0,0.0,0.0,0.14824762857967014,10,LAC
39,Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,8.143147912935014,32.6862572645687,0.5998451302529643,1.136098735417566,1.0409904693022785,9.734791401819193,0.0,0.07412381428983507,10,KC
40,Kenny Pickett,11.647058823529411,18.705882352941178,142.99999999999997,1.0,0.41176470588235287,1.2352941176470587,2.9999999999999996,7.117647058823528,0.5882352941176471,0.0,0.0,0.0,0.0,0.41176470588235287,2,LV
41,Kirk Cousins,7.431403751519578,11.052339585865962,68.67371175194579,0.1307206318021278,0.3137295163251068,0.4836663376678729,0.39216189540638347,0.0,0.0,0.0,0.0,0.0,0.0,0.1307206318021278,3,ATL
42,Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,15.251597724384325,67.54298335071972,0.4472683788690871,4.148168863459991,3.406909110120156,32.31150058019543,0.5380999929495317,0.3673775052265879,10,LAR
43,Mac Jones,27.950205857904688,41.23418822536768,316.7010535666653,1.1220963165520172,0.9836885038176078,3.1911147325903153,4.122709925859245,8.515241269830181,0.0,0.0,0.0,0.0,0.0,0.5734753323086248,8,SF
44,Mason Rudolph,3.886017706103692,5.6259095910922605,38.984559252363454,0.26550043211112256,0.2819960210884408,0.2906365676956076,2.692675474942499,2.5104715415004373,0.0,0.0,0.0,0.0,0.0,0.07855042370151556,5,PIT
45,Matthew Stafford,22.46938377394208,34.33063574195366,268.72164737746385,1.8731101806688872,0.20543944586244145,1.623039858825876,2.777259385649904,1.1650778598567417,0.0,0.0,0.0,0.0,0.0,0.9595560843866587,10,LAR
46,Patrick Mahomes,24.003896717628233,35.369972006670736,263.55256228356376,2.1616989222320524,0.2902282291290044,1.6040366001018889,6.5974365372624915,33.39898465847499,0.6762599600606872,0.0,0.0,0.0,0.0,0.5205029191697708,10,KC
47,Rhamondre Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,9.213569897719607,24.107964220733543,0.46340641015674616,1.8386026414210677,1.4366674048448176,15.237679550159056,0.0,0.4590297980727157,9,NE
48,Rico Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,19.08785714272681,118.96648707810427,0.32199557811036233,3.032478753292346,2.4433090863552147,25.814392434059464,0.30872059262738477,0.34504126162940396,10,CAR
49,Russell Wilson,8.921909118323256,14.932742383418871,98.78189234097573,0.40303006191046103,0.4434918179368577,1.2694665126923983,2.050087430821923,12.723848338566428,0.04633355473556767,0.0,0.0,0.0,0.0,0.45519562368928357,9,NYG
50,Sam Darnold,20.115882860178367,28.673980651227673,282.48743775358145,2.2584843771806717,0.418469840231848,1.1606944497712037,1.7758451072866215,5.232321805176536,0.0,0.0,0.0,0.0,0.0,0.22858422869171652,10,SEA
51,Saquon Barkley,0.0,0.0,0.0,0.0,0.0,0.025424468301413424,14.796742768800584,57.981585042633235,0.32813251128296506,3.2628222302945176,2.758441346623949,22.877866119880178,0.21610441483916934,0.0,10,PHI
52,Spencer Rattler,21.204424388432003,30.673242329375384,204.04761254075805,0.7592162158004381,0.206529917108749,1.764518662657027,4.446449839362862,24.41311871840694,0.0,0.37201202714258524,0.21883060420152073,0.0,0.0,0.2907643815840404,9,NO
53,Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,9.619126609209907,31.449100284879734,0.26327936244635963,0.7259745411272582,0.26327936244635963,0.7827701849915256,0.0,0.30038584977101435,5,PHI
54,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,13.602813958952623,54.28788143039467,0.3525993502106809,2.4860579794442885,2.136610744661006,12.031160993881313,0.0,0.29655945028631325,9,TEN
55,Travis Etienne,0.0,0.0,0.0,0.0,0.0,0.0,13.806889536370164,60.03994948507438,0.2571642536586115,3.588112922522979,2.5465664187223633,15.053691232939364,0.07412381428983507,0.0,10,JAC
56,Trevor Lawrence,22.339997347994164,35.25956337103941,227.49095088009193,1.3866488506274715,0.5750330650727432,3.4088814995392993,5.191294620848167,19.140083708184157,0.47600104720230385,0.0,0.0,0.0,0.0,0.31963470319634707,6,JAC
57,Tua Tagovailoa,22.164427834542305,31.92778108495839,210.84614572399204,1.805200300696398,1.3109562883055828,1.914978183408752,1.354828477946608,4.8326353591508555,0.0,0.0,0.0,0.0,0.0,0.3655495230027269,9,MIA
58,Tyrod Taylor,16.97161037689672,23.74057758198727,129.54919236417032,1.6573666177190405,0.48947626040137054,2.643171806167401,5.279490944689182,31.69750367107195,0.0,0.0,0.0,0.0,0.0,0.6573666177190406,3,NYJ
59,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,11.392403318021001,32.371768717310516,0.516690209288212,1.5229476863120008,1.2215349419104162,10.465849267280287,0.0,0.0,9,SEA
