,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
0,Aaron Rodgers,21.80533825678458,32.01925792868125,221.18692588345488,2.3629994745237966,0.6624820927554496,1.5308156358154112,0.9747121592794321,2.5176602073306333,0.0,0.0,0.0,0.0,0.0,0.0968358662847987,9,PIT
1,Alvin Kamara,0.0,0.0,0.0,0.0,0.0,0.0,9.97948323959076,33.19464561219847,0.026217687511860606,3.506728711847894,3.1583970868464974,19.94352256846192,0.0,0.03745383930265801,8,NO
2,Anthony Richardson,1.1342917514955064,2.0490411775207145,15.184918474119657,0.07318077515676616,0.07318077515676616,0.07318077515676616,1.8777985741912564,4.817861361528541,0.07318077515676616,0.6220263253981434,0.6220263253981434,5.598236928583291,0.0,0.0,3,IND
3,Ashton Jeanty,0.0,0.0,0.0,0.0,0.0,0.0,14.492129478730188,59.00577052777559,0.37944350417595807,2.88463554071032,2.0516114225784525,15.533566386242533,0.22426956286069882,0.11213478143034941,7,LV
4,Baker Mayfield,21.147742231359096,32.956840478337156,230.78614485671505,1.193383581637558,0.30268621859669703,2.5040113472822374,1.6303248408366209,9.701779934473354,0.0,0.0,0.0,0.0,0.0,0.8508872406164042,10,TB
5,Bijan Robinson,0.0,0.0,0.0,0.0,0.0,0.0,13.749492439237228,67.05064981335865,0.3197677144995452,5.615196882115668,4.5029994450435336,47.20928654565792,0.2701336495277713,0.4480903423278975,9,ATL
6,Bo Nix,22.21517027849966,35.99306230056239,239.72810778313394,2.337083590104869,0.4878111403330554,0.9849722894726898,3.7974294708333587,20.302792399339886,0.5063326439681738,0.0,0.0,0.0,0.0,0.2717840004192648,10,DEN
7,Breece Hall,0.3087205926273848,0.3087205926273848,1.2348823705095393,0.3087205926273848,0.0,0.0,15.447971653331988,82.47867310649467,0.6174411852547697,3.1631986893408013,2.2549577692349114,17.535976599438452,0.0,0.10589116327119297,10,NYJ
8,Brian Robinson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,5.426857369535281,21.237143515215614,0.0,0.8881460871598358,0.8333455862840929,2.383293760788408,0.0,0.036043282455186586,9,SF
9,Bryce Young,17.644331208359993,28.26626588279169,173.15544095834477,1.664633033221853,0.4981109745076696,1.550469391489705,2.4291865337110687,8.303308158216565,0.0930805384687149,0.0,0.0,0.0,0.0,0.606607063024724,9,CAR
10,Caleb Williams,20.10992599242928,32.33223881277058,238.94446564533942,0.6217647640789923,0.7304106521961153,1.564010466844327,4.189623499870951,13.195408600384619,0.19762421690775248,0.0,0.0,0.0,0.0,0.6969728285924522,9,CHI
11,Cam Ward,21.945046011947195,35.85112524673504,232.3098144887453,0.7881510389764232,0.9363284731854813,4.253458667816894,1.645883721219711,3.2415378037244866,0.0,0.0,0.0,0.0,0.0,0.5985035273284667,8,TEN
12,Chase Brown,0.0,0.0,0.0,0.0,0.0,0.0,11.245718542343234,63.33543203557722,0.33414506092879825,3.715857608624474,3.064125808368625,16.121304006133734,0.3087205926273848,0.15777783327407754,10,CIN
13,Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,16.222002651047617,61.750391708728706,0.6016860005781917,8.091319253222991,5.934846924873581,63.18179640072707,0.22308511281437415,0.07643640674011841,8,SF
14,Cooper Rush,11.070267392159083,17.317408217388266,100.42261784926849,0.07604389531011954,1.2681243356487175,0.34219313743304297,0.7927490528603953,-0.4009421226915307,0.0,0.0,0.0,0.0,0.0,0.3802132030327478,6,BAL
15,D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,14.00919517838639,74.24592703562871,0.7105057736400526,2.5747406785513576,2.104939423795168,29.73415328111552,0.16918867611337718,0.04062220113482185,9,CHI
16,Dak Prescott,22.59581548716207,33.06140231104091,241.53788885191403,1.9310198517222845,0.7811695712554287,1.2645551902532726,4.315712635148148,15.198555234122232,0.07643640674011841,0.0,0.0,0.0,0.0,0.4162931730000379,8,DAL
17,Daniel Jones,21.662409265989876,30.549218885822054,258.18365818912315,2.1247389629855826,0.308865480296805,1.5504408177670428,3.020449110528222,7.978006116376959,0.24588188114294743,0.0,0.0,0.0,0.0,0.1856312735117161,8,IND
18,David Montgomery,0.16019254490049917,0.16019254490049917,0.48057763470149745,0.16019254490049917,0.0,0.0,11.0274942714819,40.06196999560941,0.3721272818038595,1.9980803048496822,1.5590219623979058,17.24563042141428,0.0,0.0,7,DET
19,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,14.917981201136845,74.44513981768401,0.3891279845323647,6.093375311537707,4.3468670024898195,23.97808164430164,0.4763568932020104,0.07412381428983508,10,MIA
20,Derrick Henry,0.0,0.06619079247938238,0.0,0.0,0.0,0.0,18.566715873871402,75.7025615750441,1.0765018950445153,1.3743549176687144,0.5579086042932898,4.779468869099576,0.0,0.14495783552984742,9,BAL
21,Drake Maye,19.578712820095603,25.514368007190885,253.36208871890327,2.204989760360015,0.39848972039937536,3.9319004932884893,6.801024170193029,39.839963613178355,0.11044448329185427,0.025424468301413428,0.025424468301413428,0.050848936602826855,0.0,0.580017928065476,10,NE
22,Drew Lock,8.28324174088813,12.793190575453222,108.27364032594275,1.01831848904049,0.3033289116290821,0.4549933674436231,1.866654033225949,-0.4800075800644305,0.21666350830648723,0.0,0.0,0.0,0.0,0.15166445581454105,3,SEA
23,Geno Smith,16.743125739024165,24.854776689605085,160.7340802478273,0.7493050713733054,1.0773202645695767,2.1563145457474775,2.9706438681940637,6.632851204808312,0.0,0.0,0.0,0.0,0.0,0.3641055523667248,9,LV
24,Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,15.97187141097294,90.41227038405594,0.9788831593097022,3.0651781702679735,2.753267027597737,37.39548591727996,0.15318142294106452,0.0,9,DET
25,Jake Browning,19.735921278147348,30.824903636807434,184.77097495745383,1.5754632167442764,1.8897258746820116,2.2307744254331676,2.659970822240138,13.391192496630069,0.12940227091553802,0.0,0.0,0.0,0.0,0.3772660959636678,5,CIN
26,Jalen Hurts,18.371615898768194,25.487284470104274,231.32009685593397,2.5963665376600886,0.15401409899187124,3.488303768728742,5.318952979390912,16.511945686021505,0.29559001934915896,0.0,0.0,0.0,0.0,0.16527252962817704,9,PHI
27,James Cook,0.0,0.0,0.0,0.0,0.0,0.0,18.037502820448662,137.02255016013933,1.1121029504876763,0.9680669514112089,0.7384254264827395,4.7973025018661986,0.015892409274299708,0.062225964009867366,9,BUF
28,Jared Goff,20.84512967996953,28.289436873859017,232.1397844070259,1.9301190443801317,0.4566210045662102,2.298644374730641,1.635236670972409,4.047322071266307,0.0,0.0,0.0,0.0,0.0,0.5408554690415015,9,DET
29,Jaxson Dart,14.668831336538709,25.458191543860554,190.46144933714615,1.4764194939288662,0.4531160555756976,3.3749953822047005,6.851572126366418,27.821738716805406,0.7944569456381696,0.0,0.0,0.0,0.0,0.190629128431594,7,NYG
30,Jayden Daniels,16.16344458347514,26.280107489738654,195.54217329062476,1.750603908946248,0.3431750609547926,2.3261830252092115,8.879818274676978,44.53678091187781,0.3823037248566821,0.0,0.0,0.0,0.0,0.917528939656037,7,WAS
