,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
45,Matthew Stafford,18.610544796028382,28.431307239589866,208.53096687399426,0.9112698417453201,0.18152820766610056,1.2827269741419776,3.7847131232894773,4.841648074542682,0.0,0.0,0.0,0.0,0.0,0.39309350671907545,10,LAR
46,Omarion Hampton,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,2.0,2.0,13.0,0.0,0.0,1,LAC
47,Patrick Mahomes,25.539237904020858,39.086002847063924,259.52711281043804,1.6865062464917824,0.05084893660282687,1.6039918192537677,3.6967550536265166,30.761974023090414,0.45999368301480353,0.0,0.0,0.0,0.0,0.08820733900490378,10,KC
48,Rhamondre Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,8.63900869002533,31.172619537466527,0.17683906593787832,1.9543830705180079,1.309084752349986,10.140300171767933,0.013455351438958396,0.24688422946788294,9,NE
49,Rico Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,14.293526774676494,66.6711570040847,0.05188667000288458,2.2642167712241523,1.7926409699349997,8.687379957875862,0.012457989467692582,0.2524250838411886,10,CAR
50,Russell Wilson,19.485108419513434,33.48681301613562,196.67869583187192,0.812175103960402,0.4683200981926684,2.8776841023358073,5.595738087664547,33.20182280828935,0.21883060420152073,0.0,0.0,0.0,0.0,0.8286330317087952,9,NYG
51,Sam Darnold,22.74421391983137,32.75556996355934,253.50998796956915,1.8432803334158445,0.4003029404787158,1.9737952416356037,2.9766107558432915,8.092203678298613,0.025424468301413435,0.0,0.0,0.0,0.0,0.4978761407839095,10,SEA
52,Saquon Barkley,0.0,0.0,0.0,0.0,0.0,0.1512730903874186,23.521828021428835,115.0589623971826,0.7991017074796645,2.9097228706405183,2.2339495755610046,13.054419129413134,0.012457989467692582,0.06434465947057716,10,PHI
53,Spencer Rattler,20.442163442558233,36.75602052901697,192.60757994472957,0.4117647058823529,0.7461508093170154,1.804184761152783,3.375444137386498,29.577575996841684,0.0,0.0,0.0,0.0,0.0,0.4697986577181208,4,NO
54,Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,9.308265027798855,30.612233568381598,0.24022993499810638,0.7177186006209005,0.29553118849095905,1.1013494536725266,0.0,0.2740878452998529,8,PHI
55,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,15.49761598641375,57.45762871995164,0.18141680469349092,2.251887029411767,1.576019215615149,18.412463772774426,0.0,0.5951027595157993,9,TEN
56,Travis Etienne,0.0,0.0,0.0,0.0,0.0,0.0,13.00669980341541,73.24519840211212,0.0,3.0354967355537736,2.5314632439747253,19.256748471840414,0.0,0.0,9,JAC
57,Trevor Lawrence,16.813588872564953,28.07927751530594,158.64522049427327,0.8275243831776617,1.033393593741669,0.0667871874833375,3.6161475244996604,11.031933486549308,0.0667871874833375,0.0,0.0,0.0,0.0,0.0,3,JAC
58,Tua Tagovailoa,22.349162082164664,32.61322389472864,200.72041483820317,1.3805091175607263,1.215610625851185,2.1592266843426766,1.200209644320459,3.176951204500262,0.0,0.0,0.0,0.0,0.0,0.7770249685402042,9,MIA
59,Tyrod Taylor,11.0,14.0,83.0,2.0,0.0,0.0,2.0,5.999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1,NYJ
60,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,10.310929114515265,45.56602348295023,0.6258850099990684,2.1758984359895592,1.7869582688398111,13.138458355650172,0.0,0.0,9,SEA
