event_id,sport_key,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,price,point,description
aca5234c57e31b1931e51d2d0d6046f5,americanfootball_nfl,2025-09-19T00:15:00Z,Buffalo Bills,Miami Dolphins,draftkings,DraftKings,h2h,Buffalo Bills,-800,,
aca5234c57e31b1931e51d2d0d6046f5,americanfootball_nfl,2025-09-19T00:15:00Z,Buffalo Bills,Miami Dolphins,draftkings,DraftKings,h2h,Miami Dolphins,550,,
aca5234c57e31b1931e51d2d0d6046f5,americanfootball_nfl,2025-09-19T00:15:00Z,Buffalo Bills,Miami Dolphins,draftkings,DraftKings,spreads,Buffalo Bills,-110,-12.5,
aca5234c57e31b1931e51d2d0d6046f5,americanfootball_nfl,2025-09-19T00:15:00Z,Buffalo Bills,Miami Dolphins,draftkings,DraftKings,spreads,Miami Dolphins,-110,12.5,
aca5234c57e31b1931e51d2d0d6046f5,americanfootball_nfl,2025-09-19T00:15:00Z,Buffalo Bills,Miami Dolphins,draftkings,DraftKings,totals,Over,-112,49.5,
aca5234c57e31b1931e51d2d0d6046f5,americanfootball_nfl,2025-09-19T00:15:00Z,Buffalo Bills,Miami Dolphins,draftkings,DraftKings,totals,Under,-108,49.5,
5737e4dbf6879c5061bb23033a4d8a55,americanfootball_nfl,2025-09-21T17:00:00Z,Carolina Panthers,Atlanta Falcons,draftkings,DraftKings,h2h,Atlanta Falcons,-238,,
5737e4dbf6879c5061bb23033a4d8a55,americanfootball_nfl,2025-09-21T17:00:00Z,Carolina Panthers,Atlanta Falcons,draftkings,DraftKings,h2h,Carolina Panthers,195,,
5737e4dbf6879c5061bb23033a4d8a55,americanfootball_nfl,2025-09-21T17:00:00Z,Carolina Panthers,Atlanta Falcons,draftkings,DraftKings,spreads,Atlanta Falcons,-108,-5.5,
5737e4dbf6879c5061bb23033a4d8a55,americanfootball_nfl,2025-09-21T17:00:00Z,Carolina Panthers,Atlanta Falcons,draftkings,DraftKings,spreads,Carolina Panthers,-112,5.5,
5737e4dbf6879c5061bb23033a4d8a55,americanfootball_nfl,2025-09-21T17:00:00Z,Carolina Panthers,Atlanta Falcons,draftkings,DraftKings,totals,Over,-118,43.5,
5737e4dbf6879c5061bb23033a4d8a55,americanfootball_nfl,2025-09-21T17:00:00Z,Carolina Panthers,Atlanta Falcons,draftkings,DraftKings,totals,Under,-102,43.5,
eefb7f130c8fc2c129e296fe5c6ba3e3,americanfootball_nfl,2025-09-21T17:00:00Z,Minnesota Vikings,Cincinnati Bengals,draftkings,DraftKings,h2h,Cincinnati Bengals,136,,
eefb7f130c8fc2c129e296fe5c6ba3e3,americanfootball_nfl,2025-09-21T17:00:00Z,Minnesota Vikings,Cincinnati Bengals,draftkings,DraftKings,h2h,Minnesota Vikings,-162,,
eefb7f130c8fc2c129e296fe5c6ba3e3,americanfootball_nfl,2025-09-21T17:00:00Z,Minnesota Vikings,Cincinnati Bengals,draftkings,DraftKings,spreads,Cincinnati Bengals,-112,3.0,
