event_id,sport_key,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,outcome_name,price,point,description
4a08b89f07a4a395620f6df5c1d239f4,americanfootball_nfl,2025-09-26T00:16:00Z,Arizona Cardinals,Seattle Seahawks,draftkings,DraftKings,h2h,Arizona Cardinals,105,,
4a08b89f07a4a395620f6df5c1d239f4,americanfootball_nfl,2025-09-26T00:16:00Z,Arizona Cardinals,Seattle Seahawks,draftkings,DraftKings,h2h,Seattle Seahawks,-125,,
4a08b89f07a4a395620f6df5c1d239f4,americanfootball_nfl,2025-09-26T00:16:00Z,Arizona Cardinals,Seattle Seahawks,draftkings,DraftKings,spreads,Arizona Cardinals,-110,1.5,
4a08b89f07a4a395620f6df5c1d239f4,americanfootball_nfl,2025-09-26T00:16:00Z,Arizona Cardinals,Seattle Seahawks,draftkings,DraftKings,spreads,Seattle Seahawks,-110,-1.5,
4a08b89f07a4a395620f6df5c1d239f4,americanfootball_nfl,2025-09-26T00:16:00Z,Arizona Cardinals,Seattle Seahawks,draftkings,DraftKings,totals,Over,-108,43.5,
4a08b89f07a4a395620f6df5c1d239f4,americanfootball_nfl,2025-09-26T00:16:00Z,Arizona Cardinals,Seattle Seahawks,draftkings,DraftKings,totals,Under,-112,43.5,
4dd631102a977fd398f7ea594ed208f2,americanfootball_nfl,2025-09-28T13:31:00Z,Pittsburgh Steelers,Minnesota Vikings,draftkings,DraftKings,h2h,Minnesota Vikings,-142,,
4dd631102a977fd398f7ea594ed208f2,americanfootball_nfl,2025-09-28T13:31:00Z,Pittsburgh Steelers,Minnesota Vikings,draftkings,DraftKings,h2h,Pittsburgh Steelers,120,,
4dd631102a977fd398f7ea594ed208f2,americanfootball_nfl,2025-09-28T13:31:00Z,Pittsburgh Steelers,Minnesota Vikings,draftkings,DraftKings,spreads,Minnesota Vikings,-115,-2.5,
4dd631102a977fd398f7ea594ed208f2,americanfootball_nfl,2025-09-28T13:31:00Z,Pittsburgh Steelers,Minnesota Vikings,draftkings,DraftKings,spreads,Pittsburgh Steelers,-105,2.5,
4dd631102a977fd398f7ea594ed208f2,americanfootball_nfl,2025-09-28T13:31:00Z,Pittsburgh Steelers,Minnesota Vikings,draftkings,DraftKings,totals,Over,-112,40.5,
4dd631102a977fd398f7ea594ed208f2,americanfootball_nfl,2025-09-28T13:31:00Z,Pittsburgh Steelers,Minnesota Vikings,draftkings,DraftKings,totals,Under,-108,40.5,
bcb1f89cf378a586097c50585e53acce,americanfootball_nfl,2025-09-28T17:00:00Z,Detroit Lions,Cleveland Browns,draftkings,DraftKings,h2h,Cleveland Browns,400,,
