,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
14,Chase Brown,0.0,0.0,0.0,0.0,0.0,0.0,18.447079570311864,59.892148871504915,0.34785080947790836,3.5967304210621216,2.8896445568924762,20.658108915917534,0.12929781242619143,0.012782990196747052,9,CIN
15,Christian McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,15.890526149791253,59.16720362255246,0.0,7.634155136065665,6.634155136065665,56.10333372668072,0.5004992687913391,0.04121826693182256,6,SF
16,Cooper Rush,11.852427026396937,19.245442597840533,125.95846895529178,0.8780197043825791,0.47484637703673416,0.7830330804264164,2.7289200864455454,-0.8163251976547472,0.0,0.0,0.0,0.0,0.0,0.3450752951810133,9,BAL
17,D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,13.460018637209028,53.043560760260114,0.32651772043837424,3.5173320734256603,2.820218346053586,15.48783333950471,0.0,0.3087205926273849,10,CHI
18,Dak Prescott,31.000000000000004,44.588235294117645,289.764705882353,1.1764705882352942,0.5882352941176471,1.7647058823529411,2.1764705882352944,11.23529411764706,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,2,DAL
19,Daniel Jones,22.574595872917914,32.05847549290596,295.3808830931449,0.9768129839604487,0.04637403207910262,1.0231870160395513,6.425404127082088,12.209699049970137,1.4022171110425379,0.0,0.0,0.0,0.0,0.0,3,IND
20,David Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,11.109710538969932,42.82610817108772,0.5843606452157194,2.682436384154195,2.6656655306659904,16.17129963955983,0.0,0.016770853488204653,8,DET
21,De'Von Achane,0.0,0.0,0.0,0.0,0.0,0.0,10.79797366620569,45.002692205337304,0.17557496108506693,6.439543652159,5.38647508148755,50.433070708110826,0.6119946130714004,0.07412381428983508,10,MIA
22,Derrick Henry,0.0,0.0,0.0,0.0,0.0,0.0,17.593119578206842,101.80397426194477,0.6473245528003563,0.8984716190339127,0.8984716190339127,10.000922355659137,0.0,0.572317800108553,9,BAL
23,Drake Maye,21.13257890857006,30.504979216572956,226.69955534703737,1.4560729925723994,0.5148325959975661,3.2364608522425153,6.542523131260384,25.931672082305486,0.4037960387271263,0.22793099516892867,0.22793099516892867,0.45586199033785735,0.0,0.734622349601741,9,NE
24,Drew Lock,18.28235903670492,30.580608444130757,235.4398144559537,1.917451665939123,0.8090422124944414,1.724319406650701,3.4168988687035164,14.124968892406482,0.5059216619002354,0.0,0.0,0.0,0.0,0.3835311300317807,5,SEA
25,Geno Smith,22.82220473578126,34.53391981435813,235.19010082185554,0.6555768818483956,1.489955783119377,3.0234919686714234,2.9179882323592508,13.231842228161227,0.018021641227593293,0.0,0.0,0.0,0.0,0.4026709169322122,9,LV
26,Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,13.472559852808962,74.45639243538265,0.7086547249896478,5.328668001352025,4.989429882029431,31.48724607730099,0.12601048429271963,0.03632066900201919,10,DET
27,Jake Browning,15.636634400595682,23.827252419955325,179.44899478778854,1.4892032762472078,2.2338049143708116,0.7446016381236039,1.0,0.4892032762472078,0.7446016381236039,0.0,0.0,0.0,0.0,0.0,2,CIN
28,Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,8.866376576234194,52.463284419833194,0.0,1.9627882978017117,1.768252412705852,6.372209578684467,0.0,0.0,6,DEN
29,Jalen Hurts,14.961051740892191,20.78915083452291,126.75410297437978,0.39904718583608406,0.014678442884978491,1.71953276809269,10.068878403418083,37.94423644597802,1.1145795798776381,0.0,0.0,0.0,0.0,0.5696882353011807,9,PHI
30,Jameis Winston,22.659478561898236,36.935415239262916,255.26901301792216,1.3848040099527603,2.2404529227218637,3.473837943096174,2.718654213695864,9.84883343550539,0.12368829108218238,0.0,0.0,0.0,0.0,0.7367206375536404,5,NYG
31,James Cook,0.0,0.0,0.0,0.0,0.0,0.0,15.371623069642414,85.08927948375724,1.3578530892495118,2.119169472276669,2.0753420773163938,19.921363528335064,0.10865362388755584,0.42542803755389946,9,BUF
32,Jared Goff,26.68325711321875,35.14474957883233,309.64082434576346,3.2262250485931387,0.33028103218051685,1.659707190181357,1.6111458568077077,2.838301314247921,0.0,0.0,0.0,0.0,0.0,0.09954828259124851,10,DET
33,Jaxson Dart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NYG
34,Jayden Daniels,22.87412899837443,36.252682785828775,222.438485003409,2.2599369925726314,0.493635239098541,3.8007558733624336,9.907840602438137,59.19475932218697,0.06512421600867112,0.0,0.0,0.0,0.0,0.11648869370098433,9,TXSO
35,Joe Flacco,27.120898494370454,43.281198076408884,257.66146646001323,1.2377890238280949,1.5697335211833072,2.0361858378629734,1.295758659492239,5.6896807574244,0.0,0.0,0.0,0.0,0.0,0.6861484215762743,4,CLE
36,Jonathan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,24.28679654482804,129.75058262003364,0.6541619561348251,2.258001480058195,1.815667121345695,24.932302202425866,0.36392406974222563,0.14330454735161363,9,IND
37,Jordan Love,17.540054161387342,27.108871883187504,227.26715782382985,1.6690287117038123,0.018021641227593293,1.206827839345612,2.237801254362658,7.644810513032378,0.018021641227593293,0.0,0.0,0.0,0.0,0.0,9,GB
38,Josh Allen,20.15368002901002,31.854209997704153,238.8520198200416,1.2672104295243836,0.15248101884783144,0.6727361075138342,8.235295929074958,43.092262565516556,0.9788521401436348,0.0,0.0,0.26087735095402154,0.03726819299343165,0.0,9,BUF
39,Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,19.935801596870068,74.8740577697352,1.1565728596449798,1.2109430238852574,1.1671761809039594,11.869312756328988,0.0,0.22824032018218612,9,GB
40,Justin Herbert,21.875126470053488,31.332292230762544,259.7289502652691,2.179542571149146,0.18001497756102808,2.174463683030551,6.284120257343917,24.217648563002875,0.037882457769106016,0.0,0.0,0.0,0.0,0.6606627813671726,10,LAC
41,Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,8.384198178205391,29.820774339183366,0.25716425365861156,1.8464020694316834,1.314842902322956,7.892450025106194,0.0,0.3087205926273849,10,KC
42,Kenny Pickett,10.193861048593375,16.38859226682112,124.85066531420881,0.8716052194386626,0.3588962668276846,1.0766888004830537,2.829381432542652,6.07366012615819,0.512708952610978,0.0,0.0,0.0,0.0,0.3588962668276846,4,LV
43,Kyler Murray,22.305469552327754,32.27867111293301,227.18094993059256,1.1714949192475903,0.9356489468784494,2.6386431271505195,6.103365770151571,34.088973507776146,0.1331773159195224,0.0,0.0,0.0,0.0,0.15747237777486442,9,ARI
44,Mac Jones,23.25430528898887,34.8971793263,242.845564966618,2.050820464927741,0.3885897152579943,2.0961965213759033,4.507704379542009,10.452276714185519,0.01642513365476206,0.0,0.0,0.0,0.0,0.8304853813427603,8,SF
45,Mason Rudolph,11.693164825623462,16.928561092084315,117.30591867251941,0.7989001977714534,0.8485360088755969,0.8745357194539578,2.075249626163716,7.554097728040132,0.0,0.0,0.0,0.0,0.0,0.23636100525782644,4,PIT
46,Matthew Stafford,19.909940171965097,29.70598854881167,235.371676811796,1.2378888892217241,0.42706974536627046,1.206629474526769,3.2580197789300187,1.5368300964155674,0.0,0.0,0.0,0.0,0.0,0.5751654547033529,10,LAR
47,Omarion Hampton,0.0,0.0,0.0,0.0,0.0,0.0,10.882352941176471,33.88235294117647,0.0,2.0,1.411764705882353,5.9411764705882355,0.0,0.0,2,LAC
48,Patrick Mahomes,22.52049586552167,35.92939310353396,236.86203733405856,1.4631131872894783,0.3443148482493637,1.7053530882228676,4.731331500675486,41.83045559592422,0.6307161707377472,0.0,0.0,0.0,0.0,0.061745137303432625,10,KC
49,Rhamondre Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,9.395266368231338,38.74512846804185,0.11168618763277502,2.918070690907627,2.4769562918191896,35.23639240782083,0.0,0.16876564754625734,9,NE
50,Rico Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,11.753145186509235,48.79425078945189,0.03632066900201919,1.8413487767199823,1.5199663084449602,8.889312932710638,0.0,0.176697558688832,10,CAR
51,Russell Wilson,22.73127197965395,35.8062885543146,274.8841989797985,1.4876017024306936,0.6324606325666976,2.915445538750448,4.794380286935274,30.05231002503469,0.15127309038741857,0.0,0.0,0.0,0.0,0.8815375437164142,10,NYG
52,Sam Darnold,22.468626188117646,32.820178381864146,266.00059454183537,1.8815756407637063,0.8802120583351011,1.9642154838901529,2.048745158580765,5.542454278025641,0.0177971278109894,0.0,0.0,0.0,0.0,0.33979270592135175,10,SEA
53,Saquon Barkley,0.0,0.0,0.0,0.0,0.0,0.10589116327119298,23.021676651863256,106.32211160148348,0.8593711952357652,2.619364824193593,2.1550441102653184,10.641593241258109,0.0,0.03632066900201919,10,PHI
54,Spencer Rattler,22.085752407053477,35.76217951029534,197.79759114348565,1.345101150337168,0.47708340845984637,2.23540442104504,3.60066351736324,23.96018895820562,0.0,0.0,0.0,0.0,0.0,0.6609931124012839,5,NO
55,Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,9.325869701576188,30.72812412514489,0.24346259011563023,0.7273765839494875,0.2995080051556712,1.116169767167698,0.0,0.2777761095279002,7,PHI
56,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,17.00687703204445,69.29744425498119,0.11729130002098005,1.7888319646705113,0.9881180463280066,11.637051711468091,0.0,0.38475143704361103,9,TEN
57,Travis Etienne,0.0,0.0,0.0,0.0,0.0,0.0,13.410892772625353,72.97462761660618,0.0,3.024569906057478,2.367864869085781,18.97726533157649,0.3167744136663436,0.0,9,JAC
58,Trevor Lawrence,20.779917354780817,35.6925291956808,220.29754314501866,2.035596531563575,1.5501612247469123,0.5501612247469121,2.7054997967154275,7.210354694443207,0.0,0.0,0.0,0.0,0.0,0.5501612247469121,3,JAC
59,Tua Tagovailoa,23.649900818588034,32.43756692401104,241.97797947135862,1.599480924188863,1.1496735211192093,3.2044561393763074,0.7554210152863838,2.023167663361887,0.0,0.0,0.0,0.0,0.0,0.5023694958293554,9,MIA
60,Tyrod Taylor,8.315436241610739,11.986577181208053,64.87919463087248,1.3288590604026846,0.0,1.342281879194631,2.6711409395973154,16.06711409395973,0.0,0.0,0.0,0.0,0.0,0.32885906040268453,2,NYJ
61,Zach Charbonnet,0.0,0.0,0.0,0.0,0.0,0.0,11.85019423295014,34.779276442296805,0.4357508172283622,1.4884023077863013,1.226446756414787,8.926432661535571,0.0,0.0,9,SEA
